answer,summary
저는 지금부터 삼 년 뒤까지 삼 년 내에 경영과 사무에 관련한 어 더 유용한 지식들을 보충하고 그래서 어떤 일이든 저에게 맡겨 주시면 편안하게 그 일이 음 잘 수행될 수 있을 것이라고 신뢰하는 사람이 되고 싶습니다. 그러기 위해서는 다양한 경영 서적 그리고 사무 관련한 음 능력들을 발전시켜 나가야 할 것이라고 생각이 드는데요. 우선 경영과 관련된 지식은 서적이나 뭐 업무 메뉴얼을 숙지하는 데에서 음 그것을 이룰 수 있을 것 같고요. 추가로 사무적인 부분에서는 엑셀이나 파워포인트 그리고 사무에 필요한 필요하다면 포토샵이나 영상 제작까지 배워볼 수 있는 것들을 배우고 싶습니다. 그래서 꼭 이 회사에 도움이 되는 사람이 되고 싶습니다.,"저는 삼 년 내로 경영과 사무에 관한 유용한 지식들을 보충하고 맡겨 보시면 편안하게 그 일이 잘 수행될 것이라고 신뢰하는 사람이 되고 싶습니다. 그러기 위해서는 다양한 경영 서적, 사무 관련 능력들을 발전시켜야 할 것이라고 생각합니다."
만약 일을 하던 중에 직무가 적성에 맞지 않는 경우가 생긴다면 저는 이 회사에서 제가 할 수 있는 일을 어 찾아보고 그리고 위에 제 위에 계시는 선배님들 상관님들과 이야기를 나눠서 어 조율을 해보고 싶습니다. 어쨌든 제가 이 회사에 지원하게 된 이유는 회사의 모토가 그리고 나아가야 하는 하 나아가려고 하는 방향이 저의 가치관과 맞았기 때문에 회사에 지원을 하기 한 거 것이기 때문에 직무가 적성에 맞지 않더라도 다른 직무 이 회사 안에서 다른 직무를 꼭 한 번 해보고 싶고요. 우선은 직무가 적성에 맞지 않더라도 바로 그렇게 얘기를 할 것 같지는 않고 그 직 적성에 맞지 않는 직무라 하더라도 적응을 하려고 노력은 해볼 것 같습니다. 그러다가 정 안되면 말씀을 드리겠다는 말입니다.,직무가 적성에 맞지 않는 경우 회사에서 할 수 있는 일을 찾아보고 조율을 해보고 싶습니다. 우선은 직무가 적합에 맞지 않더라도 적응을 하려고 노력은 해볼 것 같습니다. 그러다 안되면 말씀을 드리겠습니다.
제 전공과 관련해서 최근 부족하다고 느끼고 따로 공부를 하고 있는 분야는 음 저는 사회복지학과를 나왔습니다. 그래서 이 사회복지와 관련해서 부족하다고 느끼는 부분은 정책이나 아니면 음 그 정보 수집과 관련해서 이것은 계속해서 공부를 해나가야 할 부분이고 어 리뉴얼 아 최신으로 리 리뉴얼 된 정보에 대해서도 관심을 가지고 지켜보아야 되는 부분이라 따로 공부를 하고 있습니다. 음 사회복지 조사론 같은 경우에는 어떤 업무를 하더라도 이 조사에 관련된 부분은 중요한 중요하고 또 필요한 부분이기 때문에 지속해서 공부를 해 나가고 음 하다 보면 제 직무에도 꼭 필요한 그런 지식이 될 것이라고 저는 확신을 하기 때문에 공부를 하고 있었습니다.,"저는 사회복지학과를 나왔지만, 사회복지와 관련해서는 정책이나 정보 수집 관련 공부와 리뉴얼된 정보에 대한 공부가 부족하다고 느껴 따로 공부를 하고 있습니다. 사회복지 조사론 같은 경우에는 직무에 꼭 필요한 지식이 될 것이라고 확신하기 때문에 공부하고 있었습니다."
만약에 상사가 업무와 무관한 일을 시킨다면 어 어떤 일 인가에 따라서 제가 다를 것 같은데요. 어 완전히 개인적인 일을 시키신다면 저는 우선의 이 일을 해야 하는 이유를 찾을 것 같습니다. 제가 이 회사에 취직을 한다는 것은 회사를 위해 일하는 것이지 상사를 위해서 일을 하는 것은 아니기 때문에 개인적인 그런 일에 제가 쓰여야 한다면 제가 납득할 만한 상황이면 그것을 열심히 도와드리겠지만 납득할 수 없고 또 저를 아랫사람으로 여기시고 아무 일이나 시키는 신다고 한다면 그것은 명확히 끊어내야 하는 것이라고 생각이 듭니다. 어 넵.,상사가 업무와 무관한 일을 시킨다면 저는 일을 해야 하는 이유를 찾을 것 같습니다. 제가 이 회사에 취직한다는 것은 회사를 위해 일하는 것이지 상사를 위해서 일하는 것은 아니기 때문입니다.
다른 사람이 생각하는 지 저의 장단점은 우선 장점을 먼저 얘기하겠습니다. 장점은 음 사람들과 함께 이야기할 때 제가 공감을 잘해준다고 사람들이 많이 이야기를 하는데요. 저는 공감이란 상대방의 마음과 저의 마음을 백 퍼센트 일치시키려고 하는 것이 아니라 그 사람이 하는 말을 귀담아 듣고 그리고 그 사람의 감정을 이해하려고 노력하는 것이라고 생각을 합니다. 그래서인지 사람들은 저에게 이야기를 할 때 좀 더 편안하게 자신의 이야기를 저에게 해주고 그리고 고민 상담도 많이 어 저에게 하는 것 같습니다. 반면에 단점은 제가 그런 고민을 들었을 때 그 감정이 저에게 전이가 잘 되는 편이라서 그런 면은 조심을 해야 할 것 같고 그런 감정이 업무에 영향을 주지 않도록 제가 스스로 조절하는 그런 노력을 해보도록 하겠습니다.,저는 공감이란 상대방이 하는 말을 귀담아 듣고 그 사람의 감정을 이해하려고 노력하는 것이라고 생각합니다. 그래서 저는 대화를 할 때 편안한 마음을 가지고 고민 상담도 많이 합니다. 반면에 감정 전이가 잘 되는 편이라 그런 면은 조심을 해야 할 것 같습니다.
일을 하게 되면 중국으로 출장을 갈 일이 있다고 하셨는데 저는 중국에 대해서 일을 할 때 있어서 다른 나라에 해외로 가서 일을 하는 것을 아주 흥미롭게 생각하고 음 신나는 일이라고 생각을 합니다. 그래서 어 두렵거나 그런 그런 감정이 들기보다는 가서 제가 어떤 일을 할 수 있을지 그런 설렘이 있는 편이고요. 그리고 다른 대학 시절 그리고 이 회사에 입사 신청을 하기 전에 많은 나라를 접해보고 여행이나 아니면 국제 자원봉사 등을 통해서 다른 나라에 많이 체류를 하거나 여행을 했는데 그때마다 그 나라의 문화를 알아가고 그리고 그 나라 사람들과 함께 관계를 맺어 나가는 것에 어 흥미를 느꼈기 때문에 어 일을 할 때도 그런 일이 그런 해외 출장과 같은 일이 있다면 즐겁게 수행하고 그리고 어렵지 않게 적응을 할 수 있을 것이라고 생각이 듭니다.,"저는 중국에 대해 일을 할 때 해외 출장을 가는 것을 아주 흥미롭게 생각하고 신나는 일이라고 생각합니다. 그래서 어떤 일을 할 수 있을지 그런 설렘이 있고, 일을 할 때도 해외 출장과 같은 일이 있다면 즐겁게 수행하고 어렵지 않게 적응을 할 수 있을 것이라고 생각이 듭니다."
저의 십 년 후 미래는 어 이 회사에 계속 다니고 싶은 마음입니다. 음 십 년이라는 시간 동안에 저는 여자이기 때문에 임신도 할 거고 아이도 낳을 것이고 그런 과정을 거칠 것인데 제가 알기로는 이 회사의 복지가 아주 좋다고 들었습니다. 그 복지 좋은 복지에 어 기대에 부응할 수 있도록 열심히 일도 할 것이고 아이를 낳더라도 중도에 이 일을 그만두는 일 없이 어 회사에 중요한 사람이 될 수 있도록 노력하는 사람이 되고 싶 되고 싶습니다. 십 년이라는 시간이면 이 업무에 있어서는 전문가가 될 것이고 또 앞으로 들어오는 신입 직원이나 또 후배 직원들에게 모범이 되고 또 영감을 줄 수 있는 그런 선배 직원이 되고 싶고요. 어 꼭 그렇게 될 수 있도록 제가 노력하겠습니다.,십 년이라는 시간이면 이 업무에 있어서는 전문가가 될 것이고 앞으로 들어오는 신입 직원이나 후배 직원들에게 모범이 되고 또 영감을 줄 수 있는 그런 선배 직원이 되고 싶습니다.
동물 실험이 인간에게 주는 이익은 어 인간에게 음 사전에 실험할 수 없는 그런 약품이나 또 화장품과 같은 그런 것들을 실험할 수 있는 실험체로서에 음 역할을 한다고 하면 그것이 인간에게 주는 이익이라고 생각을 하고요. 하지만 동물의 인권에 제가 관심이 많은 편인데 이 살아있는 생물을 인간이라는 이유만으로 그렇게 생명을 어 갈취하고 이용할 수 있는 그런 권리가 있는가에 대해서는 생각이 많습니다. 그래서 대체할 수 있는 부분이 있다면 대체를 할 수 있도록 인공 피부 이 인공 피부 어 를 만들어서 거기에 실험을 하거나 하는 식으로 뭔가의 대체제가 필요하다고 생각이 들고 하루빨리 그런 대체 할 수 있는 방법이 생겼으면 좋겠습니다.,동물 실험이 인간에게 주는 이익은 약품이나 화장품 등을 실험할 수 있는 실험체로서의 역할을 한다는 것이라고 생각합니다. 또한 살아있는 생물을 인간이라는 이유만으로 갈취하고 이용할 수 있는 권리가 있는가에 대해서는 생각이 많습니다.
사람들과 협업을 하면서 가장 어려웠던 점은 각자의 생각을 나누고 그것을 조율하는 과정이었습니다. 사람마다 한 가지 질문을 하더라도 그 질문을 받아들이는 어 사고가 다르고 그리고 생각을 생 그 질문에 대한 생각을 하는 것도 다 다르기 때문에 그것을 맞춰가는 것이 가장 어렵다고 생각하고 어 하지만 그런 과정이 잘 수행되었을 때 신뢰가 쌓이고 또 협업이 잘 이루어진다고 생각이 듭니다. 음 저는 대학 시절부터 이렇게 협업을 하면서 그렇게 의견을 조율하고 한 가지 방향으로 모두를 이끌어가는 경험을 많이 해봤기 때문에 앞으로 회사에서 협업할 일이 많이 생긴다고 많이 생길 것이라고 생각이 듭니다. 그때마다 자신 있게 어 자신의 제가 할 수 있는 역할과 그리고 제가 할 수 있는 역할들을 어 확실하게 얘기하고 또 어려워하는 분들이 있으면 그것을 도와줄 수도 있을 거라고 생각이 듭니다.,"사람과 협업을 하면서 가장 어려웠던 점은 각자의 생각을 나누고 조율하는 과정이었습니다. 그 과정이 잘 수행되었을 때 신뢰가 쌓이고 또 협업이 잘 이루어진다고 생각합니다. 앞으로 회사에서 협업할 일이 많이 생길 것이라고 생각되며, 힘들어하는 분들이 있으면 그것을 도울 수도 있을 것입니다."
저는 스리랑카로 국제자원봉사를 어 장기간 가고 싶어서 그 쓰리랑카 아이들에게 필요한 것이 무엇인지 조사를 해 보다가 한국어에 대한 니즈가 있다는 것을 파악하고 한국어 교원 자격증을 다 따기 위해서 취득하기 위해서 이 년간 열심히 노력을 해서 목표를 달성했습니다. 한국인이 한국어를 배우는 것이 이상 하게느끼실 수도 있는데요. 한국어의 학문적인 학문적인 접근으로 어 취득하는 자격증이고 또 어떻게 하면 이것을 외국인에게 효과적으로 가르칠 수 있는지에 대한 그런 자격증입니다. 그래서 어 제가 한국인의 한국인임에도 불구하고 그런 공부를 하는 데 있어서 생소한 것도 많고 또 어려운 점도 많았지만 결국에는 그 자격증을 취득해서 어 쓰리랑카로 장기간 국제 자원봉사를 떠날 수 있었고 그 경험이 제 인생에서 정말 중요하고 무엇인지 무엇이든지 할 수 있겠다 라는 자신감을 주는 경험으로 작용하게 되었습니다.,"저는 스리랑카로 국제자원봉사를 가기 위해 한국어 교원 자격증을 취득하기 위해 이 년간 열심히 했습니다. 한국어의 학문적인 학문적인 접근으로 취득하는 자격증이고, 어떻게 하면 외국인에게 효과적으로 가르칠 수 있는지에 대한 자격증입니다. 그 경험이 제 인생에서 자신감으로 작용하게 되었습니다."
최근에 제가 가장 재미있게 하고 있는 일은 운동인데요. 어 제가 얼마 전부터 크로스핏 이라는 운동을 시작했습니다. 크로스핏 이라는 운동은 제가 가족들과 가족 여행을 갔는데 사진에 찍힌 제 모습이 너무 부하게 느껴져서 처음에 시작하게 된 계기는 그러하고요. 하지만 어 직접 가서 해보니까 땀을 흘리는 운동은 기분이 나쁘고 또 힘들기만 할 것이라고 생각했던 그런 생각을 완전히 바꿔줄 수 있는 그런 운동이었습니다. 하루하루 정해진 운동을 다 수행하고 나면 하 제가 하루를 정말 열심히 살았구나 하는 그런 뿌듯함 그리고 보람이 있구요. 그리고 운동을 하고 나서 체력도 많이 좋아져서 하길 잘했다 라고 생각하는 운동이고 또 최근에 가장 재미있는 그런 활동이 아닐까 생각을 합니다.,"최근 제가 가장 재미있게 하고 있는 운동은 크로스핏이라는 운동인데, 사진을 찍어 부하게 느껴져서 시작하게 된 운동입니다. 운동을 하고 나서 체력도 많이 좋아져서 하길 잘했다고 생각하는 운동이며 최근에 가장 재미있는 활동이 아닐까 생각합니다."
